TaskID,TaskType,AssetCode,Field,Region,Latitude,Longitude,Elevation,CreatedDate
1234,Warehouse,F15_WH163,Strike Eagle,Northern,-24.9398184,151.9374789,278.22,8/6/18
1234,Warehouse,F15_WH164,Strike Eagle,Northern,-24.9468345,151.9358052,282.45,8/6/18
1234,Warehouse,F15_WH165,Strike Eagle,Northern,-24.939575,151.9482552,276.68,8/6/18
1234,Warehouse,F15_WH166,Strike Eagle,Northern,-24.9521316,151.8865617,265.48,8/6/18
1234,Warehouse,F15_WH167,Strike Eagle,Northern,-24.9516856,151.8938908,261.82,8/6/18
1234,Warehouse,F15_WH168,Strike Eagle,Northern,-24.9461612,151.9068584,273.92,8/6/18
1234,Warehouse,F15_WH169,Strike Eagle,Northern,-24.94523,151.9135015,270.51,8/6/18
1234,Warehouse,F15_WH170,Strike Eagle,Northern,-24.9478365,151.9234958,281.23,8/6/18
1234,Warehouse,F15_WH171,Strike Eagle,Northern,-24.9491217,151.9388882,283.09,8/6/18
1234,Warehouse,F15_WH172,Strike Eagle,Northern,-24.9489551,151.9372944,290.03,8/6/18
1234,Warehouse,F15_WH173,Strike Eagle,Northern,-24.9434492,151.9480619,287.87,8/6/18
1234,Warehouse,F15_WH204,Strike Eagle,Northern,-24.9268168,151.8750144,262.34,8/6/18
1234,Warehouse,787_WH107,Dreamliner,Northern,-24.9531908,151.6938954,270.85,8/6/18
1234,Warehouse,787_WH108,Dreamliner,Northern,-24.9519398,151.6926923,261.35,8/6/18
1234,Warehouse,787_WH113,Dreamliner,Northern,-24.9647759,151.6586608,307.09,8/6/18
1234,Warehouse,787_WH114,Dreamliner,Northern,-24.9609967,151.6613455,296.51,8/6/18
1234,Warehouse,787_WH122,Dreamliner,Northern,-24.9614543,151.6595332,296.13,8/6/18
1234,Warehouse,787_WH123,Dreamliner,Northern,-24.9649581,151.6712886,296.59,8/6/18
1234,Warehouse,787_WH131,Dreamliner,Northern,-24.9687067,151.65654,284.66,8/6/18
1234,Warehouse,B17_WH002,Flying Fortress,Northern,-24.84392,151.805457,258.59,8/6/18
1234,Warehouse,B17_WH003,Flying Fortress,Northern,-24.8449422,151.8157253,250.04,8/6/18
1234,Warehouse,B17_WH004,Flying Fortress,Northern,-24.8307664,151.8015717,237.3,8/6/18
1234,Warehouse,B17_WH006,Flying Fortress,Northern,-24.8404625,151.7985313,249.29,8/6/18
1234,Warehouse,B17_WH007,Flying Fortress,Northern,-24.8432344,151.8027226,257.6,8/6/18
1234,Warehouse,B17_WH142,Flying Fortress,Northern,-24.8380582,151.8323576,227.09,8/6/18
1234,Warehouse,B17_WH148,Flying Fortress,Northern,-24.8476432,151.8162508,250.62,8/6/18
1234,Warehouse,B17_WH149,Flying Fortress,Northern,-24.8506248,151.8235272,243.96,8/6/18
1234,Warehouse,B17_WH152,Flying Fortress,Northern,-24.8561323,151.8377754,234.49,8/6/18
1234,Warehouse,B17_WH155,Flying Fortress,Northern,-24.8588021,151.7881099,244.53,8/6/18
1234,Warehouse,B17_WH156,Flying Fortress,Northern,-24.8615125,151.8421871,237.99,8/6/18
1234,Warehouse,B17_WH157,Flying Fortress,Northern,-24.8626188,151.8487271,252.55,8/6/18
1234,Warehouse,B17_WH158,Flying Fortress,Northern,-24.8690054,151.8642324,258.01,8/6/18
1234,Warehouse,B17_WH168,Flying Fortress,Northern,-24.8617558,151.8000247,253.29,8/6/18
1234,Warehouse,B17_WH169,Flying Fortress,Northern,-24.8587331,151.8170394,247.92,8/6/18
1234,Warehouse,B17_WH170,Flying Fortress,Northern,-24.8600826,151.8244869,251.1,8/6/18
1234,Warehouse,B17_WH171,Flying Fortress,Northern,-24.8642948,151.7930459,255.62,8/6/18
1234,Warehouse,B17_WH172,Flying Fortress,Northern,-24.8657425,151.8120583,269.58,8/6/18
1234,Warehouse,B17_WH173,Flying Fortress,Northern,-24.8632096,151.8161579,257.36,8/6/18
1234,Warehouse,B17_WH174,Flying Fortress,Northern,-24.8722336,151.832788,255.25,8/6/18
1234,Warehouse,AH6_WH002,Little Bird,Northern,-24.8592521,151.6771861,307.54,8/6/18
1234,Warehouse,AH6_WH003,Little Bird,Northern,-24.8730206,151.665356,317.86,8/6/18
1234,Warehouse,AH6_WH004,Little Bird,Northern,-24.8597726,151.6752737,321.82,8/6/18
1234,Warehouse,AH6_WH005,Little Bird,Northern,-24.8725042,151.6857886,314.61,8/6/18
1234,Warehouse,AH6_WH153,Little Bird,Northern,-24.8464087,151.688346,309.35,8/6/18
1234,Warehouse,AH6_WH163,Little Bird,Northern,-24.850974,151.6991583,325.81,8/6/18
1234,Warehouse,AH6_WH166,Little Bird,Northern,-24.8581326,151.6907361,310.3,8/6/18
1234,Warehouse,AH6_WH169,Little Bird,Northern,-24.8571688,151.7022133,295.23,8/6/18
1234,Warehouse,AH6_WH172,Little Bird,Northern,-24.8730933,151.6963431,294.34,8/6/18
1234,Warehouse,AH6_WH232,Little Bird,Northern,-24.8660442,151.6798929,323.58,8/6/18
1234,Warehouse,EA18_WH001,Growler,Northern,-25.096625,151.8234755,326.37,8/6/18
1234,Warehouse,EA18_WH003,Growler,Northern,-25.0927268,151.8244289,316.07,8/6/18
1234,Warehouse,EA18_WH004,Growler,Northern,-25.0864504,151.8292827,305.44,8/6/18
1234,Warehouse,EA18_WH005,Growler,Northern,-25.0917997,151.8354023,311.82,8/6/18
1234,Warehouse,EA18_WH006,Growler,Northern,-25.0939947,151.8282776,305.36,8/6/18
1234,Warehouse,EA18_WH010,Growler,Northern,-25.1077049,151.8562702,313.77,8/6/18
1234,Warehouse,EA18_WH011,Growler,Northern,-25.1144836,151.8512536,319.98,8/6/18
1234,Warehouse,EA18_WH012,Growler,Northern,-25.1167445,151.8633394,311.14,8/6/18
1234,Warehouse,EA18_WH013,Growler,Northern,-25.1051286,151.8439332,329.75,8/6/18
1234,Warehouse,EA18_WH014,Growler,Northern,-25.0346183,151.8215561,340.65,8/6/18
1234,Warehouse,EA18_WH015,Growler,Northern,-25.0403543,151.8313341,340.05,8/6/18
1234,Warehouse,EA18_WH016,Growler,Northern,-25.03781,151.8165349,354.27,8/6/18
1234,Warehouse,EA18_WH018,Growler,Northern,-25.0776435,151.819683,335.22,8/6/18
1234,Warehouse,EA18_WH019,Growler,Northern,-25.0864877,151.8306866,327.55,8/6/18
1234,Warehouse,EA18_WH101,Growler,Northern,-25.0379336,151.8074032,344.43,8/6/18
1234,Warehouse,EA18_WH102,Growler,Northern,-25.0401373,151.8110474,340.07,8/6/18
1234,Warehouse,EA18_WH104,Growler,Northern,-25.0333685,151.8498546,319.82,8/6/18
1234,Warehouse,EA18_WH105,Growler,Northern,-25.0375185,151.8583825,328.06,8/6/18
1234,Warehouse,EA18_WH106,Growler,Northern,-25.0411359,151.789828,356.29,8/6/18
1234,Warehouse,EA18_WH107,Growler,Northern,-25.0390752,151.8049767,352.68,8/6/18
1234,Warehouse,EA18_WH108,Growler,Northern,-25.039742,151.8029144,345.76,8/6/18
1234,Warehouse,EA18_WH111,Growler,Northern,-25.0430142,151.8410399,329.26,8/6/18
1234,Warehouse,EA18_WH112,Growler,Northern,-25.0407244,151.845361,356.77,8/6/18
1234,Warehouse,EA18_WH113,Growler,Northern,-25.0394685,151.8578863,347.06,8/6/18
1234,Warehouse,EA18_WH114,Growler,Northern,-25.0379491,151.8630045,319.11,8/6/18
1234,Warehouse,EA18_WH115,Growler,Northern,-25.0392539,151.865985,341.86,8/6/18
1234,Warehouse,EA18_WH116,Growler,Northern,-25.0483004,151.788524,359.61,8/6/18
1234,Warehouse,EA18_WH117,Growler,Northern,-25.0541874,151.79568,349.87,8/6/18
1234,Warehouse,EA18_WH118,Growler,Northern,-25.0542096,151.8081831,353,8/6/18
1234,Warehouse,EA18_WH119,Growler,Northern,-25.0420731,151.8176949,357.17,8/6/18
1234,Warehouse,EA18_WH120,Growler,Northern,-25.0505596,151.8193369,343.91,8/6/18
1234,Warehouse,EA18_WH121,Growler,Northern,-25.0483057,151.8300701,342.07,8/6/18
1234,Warehouse,EA18_WH122,Growler,Northern,-25.0475958,151.8363747,342.83,8/6/18
1234,Warehouse,EA18_WH123,Growler,Northern,-25.0510257,151.8417141,351.66,8/6/18
1234,Warehouse,EA18_WH124,Growler,Northern,-25.0488301,151.8539497,347.67,8/6/18
1234,Warehouse,EA18_WH125,Growler,Northern,-25.0445452,151.863106,336.12,8/6/18
1234,Warehouse,EA18_WH126,Growler,Northern,-25.0431848,151.8649963,340.41,8/6/18
1234,Warehouse,EA18_WH127,Growler,Northern,-25.060471,151.7919556,363.8,8/6/18
1234,Warehouse,EA18_WH128,Growler,Northern,-25.0593686,151.7942791,358.65,8/6/18
1234,Warehouse,EA18_WH129,Growler,Northern,-25.057099,151.8028583,356.3,8/6/18
1234,Warehouse,EA18_WH130,Growler,Northern,-25.0549826,151.8159817,357.85,8/6/18
1234,Warehouse,EA18_WH131,Growler,Northern,-25.0528047,151.8186562,353.55,8/6/18
1234,Warehouse,EA18_WH132,Growler,Northern,-25.05361,151.8292053,342.73,8/6/18
1234,Warehouse,EA18_WH133,Growler,Northern,-25.0524175,151.8379729,344.63,8/6/18
1234,Warehouse,EA18_WH134,Growler,Northern,-25.0607102,151.8418682,361.76,8/6/18
1234,Warehouse,EA18_WH135,Growler,Northern,-25.0557944,151.8551747,354.12,8/6/18
1234,Warehouse,EA18_WH136,Growler,Northern,-25.0577224,151.8611589,360.19,8/6/18
1234,Warehouse,EA18_WH137,Growler,Northern,-25.0531565,151.8611688,334.2,8/6/18
1234,Warehouse,EA18_WH138,Growler,Northern,-25.0659397,151.7938994,366.25,8/6/18
1234,Warehouse,EA18_WH139,Growler,Northern,-25.0704286,151.7938793,348.16,8/6/18
1234,Warehouse,EA18_WH140,Growler,Northern,-25.0562586,151.8127905,345.49,8/6/18
1234,Warehouse,EA18_WH141,Growler,Northern,-25.0564531,151.8249709,337.86,8/6/18
1234,Warehouse,EA18_WH142,Growler,Northern,-25.0628495,151.8381882,341.96,8/6/18
1234,Warehouse,EA18_WH143,Growler,Northern,-25.0683359,151.8407437,331.69,8/6/18
1234,Warehouse,EA18_WH144,Growler,Northern,-25.0603397,151.8589499,341.91,8/6/18
1234,Warehouse,EA18_WH145,Growler,Northern,-25.0542871,151.8721571,325.89,8/6/18
1234,Warehouse,EA18_WH146,Growler,Northern,-25.0650518,151.7907551,355.7,8/6/18
1234,Warehouse,EA18_WH147,Growler,Northern,-25.0644217,151.8092557,348.32,8/6/18
1234,Warehouse,EA18_WH148,Growler,Northern,-25.0670841,151.8107078,336.32,8/6/18
1234,Warehouse,EA18_WH149,Growler,Northern,-25.0668523,151.8169759,326.77,8/6/18
1234,Warehouse,EA18_WH150,Growler,Northern,-25.067253,151.8254988,313,8/6/18
1234,Warehouse,EA18_WH151,Growler,Northern,-25.0645885,151.8330169,316.75,8/6/18
1234,Warehouse,EA18_WH152,Growler,Northern,-25.0673009,151.8504468,317.65,8/6/18
1234,Warehouse,EA18_WH153,Growler,Northern,-25.0648043,151.849192,331.74,8/6/18
1234,Warehouse,EA18_WH154,Growler,Northern,-25.0653544,151.8605807,326.52,8/6/18
1234,Warehouse,EA18_WH155,Growler,Northern,-25.0684328,151.8674982,313.7,8/6/18
1234,Warehouse,EA18_WH156,Growler,Northern,-25.0705434,151.7983775,346.1,8/6/18
1234,Warehouse,EA18_WH157,Growler,Northern,-25.0774383,151.8007492,334.27,8/6/18
1234,Warehouse,EA18_WH158,Growler,Northern,-25.0755171,151.8149663,328.16,8/6/18
1234,Warehouse,EA18_WH159,Growler,Northern,-25.0742515,151.8218035,327.37,8/6/18
1234,Warehouse,EA18_WH160,Growler,Northern,-25.0711272,151.8284814,327.41,8/6/18
1234,Warehouse,EA18_WH161,Growler,Northern,-25.0793079,151.8348552,319.7,8/6/18
1234,Warehouse,EA18_WH162,Growler,Northern,-25.0717194,151.844659,317.84,8/6/18
1234,Warehouse,EA18_WH164,Growler,Northern,-25.0727521,151.861509,297.12,8/6/18
1234,Warehouse,EA18_WH165,Growler,Northern,-25.0768587,151.7948384,342.9,8/6/18
1234,Warehouse,EA18_WH166,Growler,Northern,-25.0811595,151.8008185,336.85,8/6/18
1234,Warehouse,EA18_WH168,Growler,Northern,-25.0763962,151.8341224,322.84,8/6/18
1234,Warehouse,EA18_WH169,Growler,Northern,-25.072572,151.8395078,310.4,8/6/18
1234,Warehouse,EA18_WH170,Growler,Northern,-25.0776475,151.8546652,310.44,8/6/18
1234,Warehouse,EA18_WH171,Growler,Northern,-25.0829469,151.858648,307.95,8/6/18
1234,Warehouse,EA18_WH172,Growler,Northern,-25.0794882,151.8687657,305.58,8/6/18
1234,Warehouse,EA18_WH173,Growler,Northern,-25.0838611,151.7959716,354.5,8/6/18
1234,Warehouse,EA18_WH174,Growler,Northern,-25.087945,151.7996915,351.67,8/6/18
1234,Warehouse,EA18_WH175,Growler,Northern,-25.0816187,151.8100715,336.75,8/6/18
1234,Warehouse,EA18_WH179,Growler,Northern,-25.0868875,151.8500571,306.24,8/6/18
1234,Warehouse,EA18_WH180,Growler,Northern,-25.0891822,151.8568504,313.22,8/6/18
1234,Warehouse,EA18_WH181,Growler,Northern,-25.0870956,151.8564623,317.1,8/6/18
1234,Warehouse,EA18_WH182,Growler,Northern,-25.0843823,151.8671982,297.63,8/6/18
1234,Warehouse,EA18_WH183,Growler,Northern,-25.0917454,151.7898339,344.19,8/6/18
1234,Warehouse,EA18_WH184,Growler,Northern,-25.0921119,151.8040365,347.79,8/6/18
1234,Warehouse,EA18_WH185,Growler,Northern,-25.093939,151.8048395,341.45,8/6/18
1234,Warehouse,EA18_WH186,Growler,Northern,-25.0909325,151.8185676,337.62,8/6/18
1234,Warehouse,EA18_WH189,Growler,Northern,-25.0914586,151.8414965,314.44,8/6/18
1234,Warehouse,EA18_WH190,Growler,Northern,-25.0909383,151.8501642,318.38,8/6/18
1234,Warehouse,EA18_WH191,Growler,Northern,-25.0935243,151.8576659,323.6,8/6/18
1234,Warehouse,EA18_WH192,Growler,Northern,-25.0913393,151.8641504,307.73,8/6/18
1234,Warehouse,EA18_WH193,Growler,Northern,-25.1022982,151.7885576,338.76,8/6/18
1234,Warehouse,EA18_WH194,Growler,Northern,-25.1026817,151.8028344,348.3,8/6/18
1234,Warehouse,EA18_WH195,Growler,Northern,-25.0981336,151.8041281,342.25,8/6/18
1234,Warehouse,EA18_WH196,Growler,Northern,-25.0986421,151.8161009,333.8,8/6/18
1234,Warehouse,EA18_WH199,Growler,Northern,-25.0938713,151.8367444,301.56,8/6/18
1234,Warehouse,EA18_WH200,Growler,Northern,-25.1001703,151.8423199,320.2,8/6/18
1234,Warehouse,EA18_WH201,Growler,Northern,-25.1013605,151.8561115,325.64,8/6/18
1234,Warehouse,EA18_WH202,Growler,Northern,-25.099978,151.8575762,305.95,8/6/18
1234,Warehouse,EA18_WH204,Growler,Northern,-25.1012055,151.7973791,359.43,8/6/18
1234,Warehouse,EA18_WH205,Growler,Northern,-25.1109343,151.8150333,341.72,8/6/18
1234,Warehouse,EA18_WH206,Growler,Northern,-25.0999964,151.8221004,317.62,8/6/18
1234,Warehouse,EA18_WH207,Growler,Northern,-25.1037523,151.8232295,314.56,8/6/18
1234,Warehouse,EA18_WH208,Growler,Northern,-25.1024755,151.83859,317.68,8/6/18
1234,Warehouse,EA18_WH212,Growler,Northern,-25.1091276,151.7900534,340.73,8/6/18
1234,Warehouse,EA18_WH213,Growler,Northern,-25.1121826,151.798501,349.4,8/6/18
1234,Warehouse,EA18_WH214,Growler,Northern,-25.105322,151.8225969,321.67,8/6/18
1234,Warehouse,EA18_WH215,Growler,Northern,-25.1124531,151.8341382,316.32,8/6/18
1234,Warehouse,EA18_WH216,Growler,Northern,-25.1115114,151.8397412,323.32,8/6/18
1234,Warehouse,EA18_WH218,Growler,Northern,-25.1122475,151.8571464,316.27,8/6/18
1234,Warehouse,EA18_WH219,Growler,Northern,-25.1059271,151.8625149,310.68,8/6/18
1234,Warehouse,EA18_WH220,Growler,Northern,-25.1242112,151.792273,360.42,8/6/18
1234,Warehouse,EA18_WH221,Growler,Northern,-25.1119558,151.8061529,343.36,8/6/18
1234,Warehouse,EA18_WH222,Growler,Northern,-25.1133252,151.8224123,327.99,8/6/18
1234,Warehouse,EA18_WH223,Growler,Northern,-25.1148666,151.8259014,327.67,8/6/18
1234,Warehouse,EA18_WH224,Growler,Northern,-25.1214842,151.8356795,319.58,8/6/18
1234,Warehouse,EA18_WH225,Growler,Northern,-25.1206251,151.8452523,325.52,8/6/18
1234,Warehouse,EA18_WH227,Growler,Northern,-25.1197852,151.8643551,323.57,8/6/18
1234,Warehouse,EA18_WH228,Growler,Northern,-25.067792,151.8599133,305.58,8/6/18
1234,Warehouse,AH64_WH002,Apache,Northern,-24.8756,151.7267687,265.29,8/6/18
1234,Warehouse,AH64_WH003,Apache,Northern,-24.9095674,151.7114839,256.9,8/6/18
1234,Warehouse,AH64_WH004,Apache,Northern,-24.9401125,151.7651132,272.95,8/6/18
1234,Warehouse,AH64_WH005,Apache,Northern,-24.932277,151.7265745,259.63,8/6/18
1234,Warehouse,AH64_WH006,Apache,Northern,-24.949861,151.7324351,273.22,8/6/18
1234,Warehouse,AH64_WH007,Apache,Northern,-24.8724954,151.7620941,240.1,8/6/18
1234,Warehouse,AH64_WH008,Apache,Northern,-24.8744633,151.777551,248.45,8/6/18
1234,Warehouse,AH64_WH009,Apache,Northern,-24.8775091,151.7719072,248.49,8/6/18
1234,Warehouse,AH64_WH010,Apache,Northern,-24.8809586,151.7597074,250.02,8/6/18
1234,Warehouse,AH64_WH011,Apache,Northern,-24.9520024,151.7569402,273.63,8/6/18
1234,Warehouse,AH64_WH012,Apache,Northern,-24.9502799,151.7635154,283,8/6/18
1234,Warehouse,AH64_WH013,Apache,Northern,-24.8847599,151.7748541,255.74,8/6/18
1234,Warehouse,AH64_WH101,Apache,Northern,-24.8746922,151.7494359,256.34,8/6/18
1234,Warehouse,AH64_WH103,Apache,Northern,-24.8715908,151.7736564,237.37,8/6/18
1234,Warehouse,AH64_WH104,Apache,Northern,-24.874777,151.7489101,248.11,8/6/18
1234,Warehouse,AH64_WH110,Apache,Northern,-24.8796808,151.739953,256.57,8/6/18
1234,Warehouse,AH64_WH111,Apache,Northern,-24.883431,151.7445655,247.93,8/6/18
1234,Warehouse,AH64_WH114,Apache,Northern,-24.8871416,151.7051334,270.25,8/6/18
1234,Warehouse,AH64_WH115,Apache,Northern,-24.8882722,151.7155641,269.42,8/6/18
1234,Warehouse,AH64_WH116,Apache,Northern,-24.8876595,151.7175633,275.93,8/6/18
1234,Warehouse,AH64_WH117,Apache,Northern,-24.8863751,151.7252254,263.18,8/6/18
1234,Warehouse,AH64_WH118,Apache,Northern,-24.8932676,151.7305554,253.61,8/6/18
1234,Warehouse,AH64_WH119,Apache,Northern,-24.8868088,151.7369551,244.57,8/6/18
1234,Warehouse,AH64_WH120,Apache,Northern,-24.8875929,151.7479685,238.72,8/6/18
1234,Warehouse,AH64_WH121,Apache,Northern,-24.8889461,151.7593688,240,8/6/18
1234,Warehouse,AH64_WH122,Apache,Northern,-24.8872312,151.762723,243.54,8/6/18
1234,Warehouse,AH64_WH124,Apache,Northern,-24.8902937,151.7174518,287.44,8/6/18
1234,Warehouse,AH64_WH125,Apache,Northern,-24.8998465,151.7168486,260.19,8/6/18
1234,Warehouse,AH64_WH126,Apache,Northern,-24.8941228,151.732472,258.27,8/6/18
1234,Warehouse,AH64_WH127,Apache,Northern,-24.8941146,151.7372426,266.2,8/6/18
1234,Warehouse,AH64_WH129,Apache,Northern,-24.8946097,151.7595292,239.42,8/6/18
1234,Warehouse,AH64_WH130,Apache,Northern,-24.8988945,151.7701195,240.33,8/6/18
1234,Warehouse,AH64_WH131,Apache,Northern,-24.9052642,151.7044992,272.7,8/6/18
1234,Warehouse,AH64_WH132,Apache,Northern,-24.8983756,151.71785,261.17,8/6/18
1234,Warehouse,AH64_WH133,Apache,Northern,-24.9071989,151.7244576,248.77,8/6/18
1234,Warehouse,AH64_WH134,Apache,Northern,-24.9049962,151.7299936,248.82,8/6/18
1234,Warehouse,AH64_WH135,Apache,Northern,-24.9056392,151.7363839,258.99,8/6/18
1234,Warehouse,AH64_WH136,Apache,Northern,-24.8971717,151.7437255,239.48,8/6/18
1234,Warehouse,AH64_WH137,Apache,Northern,-24.9079292,151.7580512,251.18,8/6/18
1234,Warehouse,AH64_WH138,Apache,Northern,-24.90282,151.7662027,242.19,8/6/18
1234,Warehouse,AH64_WH139,Apache,Northern,-24.9038527,151.7721002,248.5,8/6/18
1234,Warehouse,AH64_WH140,Apache,Northern,-24.8989472,151.772412,262.43,8/6/18
1234,Warehouse,AH64_WH141,Apache,Northern,-24.8992949,151.7797823,295.16,8/6/18
1234,Warehouse,AH64_WH142,Apache,Northern,-24.9112151,151.7354071,245.28,8/6/18
1234,Warehouse,AH64_WH143,Apache,Northern,-24.9108087,151.7413399,254.97,8/6/18
1234,Warehouse,AH64_WH144,Apache,Northern,-24.9117564,151.7538834,262.2,8/6/18
1234,Warehouse,AH64_WH145,Apache,Northern,-24.9033721,151.7658889,246,8/6/18
1234,Warehouse,AH64_WH146,Apache,Northern,-24.9059241,151.772493,252.7,8/6/18
1234,Warehouse,AH64_WH147,Apache,Northern,-24.9106598,151.7833487,279.08,8/6/18
1234,Warehouse,AH64_WH149,Apache,Northern,-24.9193537,151.7147204,269.8,8/6/18
1234,Warehouse,AH64_WH151,Apache,Northern,-24.9123622,151.7474227,254.22,8/6/18
1234,Warehouse,AH64_WH152,Apache,Northern,-24.910043,151.7483181,256.54,8/6/18
1234,Warehouse,AH64_WH153,Apache,Northern,-24.9104047,151.7596202,249.35,8/6/18
1234,Warehouse,AH64_WH154,Apache,Northern,-24.9160344,151.7684019,261.58,8/6/18
1234,Warehouse,AH64_WH155,Apache,Northern,-24.9137233,151.7784284,254.54,8/6/18
1234,Warehouse,AH64_WH156,Apache,Northern,-24.9209882,151.7024223,259.94,8/6/18
1234,Warehouse,AH64_WH157,Apache,Northern,-24.9176915,151.7206737,260.4,8/6/18
1234,Warehouse,AH64_WH158,Apache,Northern,-24.9179341,151.7266489,253.69,8/6/18
1234,Warehouse,AH64_WH159,Apache,Northern,-24.9224332,151.7366095,247.72,8/6/18
1234,Warehouse,AH64_WH160,Apache,Northern,-24.9250407,151.7452028,280.85,8/6/18
1234,Warehouse,AH64_WH161,Apache,Northern,-24.9127776,151.7503424,272.45,8/6/18
1234,Warehouse,AH64_WH162,Apache,Northern,-24.9225611,151.7627171,265.6,8/6/18
1234,Warehouse,AH64_WH163,Apache,Northern,-24.9175259,151.7702358,261.25,8/6/18
1234,Warehouse,AH64_WH164,Apache,Northern,-24.9219964,151.7831767,258.7,8/6/18
1234,Warehouse,AH64_WH166,Apache,Northern,-24.9201759,151.7164081,255.35,8/6/18
1234,Warehouse,AH64_WH167,Apache,Northern,-24.9254135,151.7288264,252.43,8/6/18
